anchor_id,depth,physical_branches,real_goal_cost_range,free_model_goal_cost_range,teacher_forced_model_goal_cost_range,free_to_real_range_ratio,teacher_to_real_range_ratio
val_L|L|s0|m4,0,3,0.0,0.0,0.0,nan,nan
val_L|L|s0|m4,1,3,0.005625203251838684,0.004670247435569763,0.004670247435569763,0.8302362112948045,0.8302362112948045
val_L|L|s0|m4,2,3,0.0008146013133227825,0.0004276903346180916,0.0005127741023898125,0.5250302542154397,0.6294786099695714
val_L|L|s0|m4,3,3,0.0008999984711408615,9.996816515922546e-06,0.001075210515409708,0.011107592775408076,1.1946803798974717
val_L|L|s0|m4,4,3,0.0011360570788383484,1.9073486328125e-06,0.00010656844824552536,0.001678919720092603,0.0938055404350763
val_L|L|s0|m4,5,3,0.0008296770974993706,2.9653310775756836e-06,0.0002440866082906723,0.0035740785017606604,0.29419470421245114
val_L|L|s1|m4,0,3,0.0,0.0,0.0,nan,nan
val_L|L|s1|m4,1,3,0.023133069276809692,0.028748586773872375,0.028748586773872375,1.2427484839935223,1.2427484839935223
val_L|L|s1|m4,2,3,0.00127352774143219,0.004817839711904526,0.006002694368362427,3.7830661674369623,4.71343824957585
val_L|L|s1|m4,3,3,0.011895963922142982,2.5719404220581055e-05,0.0013739261776208878,0.0021620277590710672,0.1154951533657126
val_L|L|s1|m4,4,3,0.0054604653269052505,0.001722404733300209,0.005563100799918175,0.3154318597745573,1.0187961037875675
val_L|L|s1|m4,5,3,0.0023525990545749664,0.00015059113502502441,0.008751079440116882,0.06401053963367806,3.7197496203610014
val_L|L|s2|m4,0,3,0.0,0.0,0.0,nan,nan
val_L|L|s2|m4,1,3,0.005758076906204224,0.0010615736246109009,0.0010615736246109009,0.18436252969582162,0.18436252969582162
val_L|L|s2|m4,2,3,0.00010765343904495239,0.0012363642454147339,0.0008959993720054626,11.484670219392346,8.322998131358572
val_L|L|s2|m4,3,3,0.001682516187429428,0.0006553381681442261,0.001831071451306343,0.38949887854895526,1.0882935124112416
val_L|L|s2|m4,4,3,0.001130707561969757,0.0003706701099872589,6.793998181819916e-05,0.32782137703362524,0.0600862540441879
val_L|L|s2|m4,5,3,0.0009596236050128937,0.0002209693193435669,0.0020124707370996475,0.2302666568321836,2.0971459294945207
val_T|T|s0|m4,0,3,0.0,0.0,0.0,nan,nan
val_T|T|s0|m4,1,3,0.014408797025680542,0.01514367014169693,0.01514367014169693,1.0510016981089148,1.0510016981089148
val_T|T|s0|m4,2,3,0.0009301714599132538,0.001720339059829712,0.002826835960149765,1.8494859646523103,3.0390482636538763
val_T|T|s0|m4,3,3,0.0007202327251434326,6.835721433162689e-05,0.0008334927260875702,0.09490989779451318,1.1572547275209997
val_T|T|s0|m4,4,3,0.0014209412038326263,0.0005128756165504456,0.0002228226512670517,0.36094077303627653,0.1568134210381432
val_T|T|s0|m4,5,3,0.0014456063508987427,0.0010502338409423828,0.0006103124469518661,0.7265005720882768,0.42218439796728274
val_T|T|s1|m4,0,2,0.0,0.0,0.0,nan,nan
val_T|T|s1|m4,1,2,1.8283724784851074e-05,8.270144462585449e-05,8.270144462585449e-05,4.52322738386308,4.52322738386308
val_T|T|s1|m4,2,2,4.264991730451584e-06,7.199123501777649e-06,2.253986895084381e-05,1.6879572005677477,5.284856425373949
val_T|T|s1|m4,3,2,1.2486707419157028e-06,1.7867423593997955e-06,1.0464340448379517e-05,1.4309155323512959,8.380384113369383
val_T|T|s1|m4,4,2,6.414484232664108e-07,2.180226147174835e-06,8.519738912582397e-06,nan,nan
val_T|T|s1|m4,5,2,3.604218363761902e-07,1.6991980373859406e-06,7.725320756435394e-06,nan,nan
val_T|T|s2|m4,0,3,0.0,0.0,0.0,nan,nan
val_T|T|s2|m4,1,3,0.007192842662334442,0.010256648063659668,0.010256648063659668,1.4259519560144063,1.4259519560144063
val_T|T|s2|m4,2,3,0.015704456716775894,0.002988342195749283,0.002341717481613159,0.19028625119881165,0.14911165179701363
val_T|T|s2|m4,3,3,0.002461971715092659,0.0024662967771291733,0.000516669824719429,1.0017567472485571,0.20986017895822315
val_T|T|s2|m4,4,3,0.004332670941948891,0.0018438119441270828,0.0037317387759685516,0.42556011495710605,0.8613021450204958
val_T|T|s2|m4,5,3,0.004697803407907486,0.0014031846076250076,0.0013162996619939804,0.29868951205219113,0.28019470967608917
